run_id;station_id;ptu_id;utb_id;start;duration;outcome_val;outcome_msg;mongo_id;year_week;year_month;order_id
172;0000BF7E;5;1;2018-11-23 12:35:48;813;0;BS successfully configured calibrated and tested;5bf7e941956c45665f384627;2018-47;2018-11;P4_U00001-02
173;0000BF7D;5;1;2018-11-23 12:51:42;734;0;BS successfully configured calibrated and tested;5bf7ecad956c45665f38465a;2018-47;2018-11;P4_U00001-02
174;0000BF35;6;1;2018-11-23 12:58:36;777;0;BS successfully configured calibrated and tested;5bf7ee76956c45665f38466c;2018-47;2018-11;P4_U00001-02
175;0000BF2F;7;1;2018-11-23 13:18:05;588;0;BS successfully configured calibrated and tested;5bf7f249956c45665f384691;2018-47;2018-11;P4_U00001-02
176;0000BF1A;5;1;2018-11-23 13:19:41;681;0;BS successfully configured calibrated and tested;5bf7f307956c45665f38469b;2018-47;2018-11;P4_U00001-02
177;0000BF6E;8;1;2018-11-26 18:48:18;667;0;BS successfully configured calibrated and tested;5bfc347e956c45665f384762;2018-48;2018-11;P4_U00001-03
178;0000BF26;7;1;2018-11-26 18:48:26;691;0;BS successfully configured calibrated and tested;5bfc349e956c45665f384768;2018-48;2018-11;P4_U00001-03
179;0000BF16;7;1;2018-11-15 19:15:25;557;0;BS successfully configured calibrated and tested;5bedb9ea956c45665f383ec4;2018-46;2018-11;P4_U00001-02
180;0000BF40;7;1;2018-11-15 19:25:34;822;0;BS successfully configured calibrated and tested;5bedbd55956c45665f383ef1;2018-46;2018-11;P4_U00001-02
181;0000BF6A;6;1;2018-11-26 19:01:29;587;0;BS successfully configured calibrated and tested;5bfc3744956c45665f384785;2018-48;2018-11;P4_U00001-03
182;0000BF80;8;1;2018-11-26 19:19:33;668;0;BS successfully configured calibrated and tested;5bfc3bd1956c45665f3847a7;2018-48;2018-11;P4_U00001-03
183;0000BF1C;8;1;2018-11-27 14:59:53;868;0;BS successfully configured calibrated and tested;5bfd513d956c45665f384896;2018-48;2018-11;P4_U00001-03
184;0000BF93;6;1;2018-11-27 15:20:54;841;0;BS successfully configured calibrated and tested;5bfd560f956c45665f3848c9;2018-48;2018-11;P4_U00001-03
185;0000BF37;6;1;2018-11-27 16:36:58;586;0;BS successfully configured calibrated and tested;5bfd66e5956c45665f38493c;2018-48;2018-11;P4_U00001-03
186;0000BF5B;5;1;2018-11-27 17:04:22;657;0;BS successfully configured calibrated and tested;5bfd6d97956c45665f38496d;2018-48;2018-11;P4_U00001-03
187;0000BF82;5;1;2018-11-15 19:34:33;785;0;BS successfully configured calibrated and tested;5bedbf4a956c45665f383f07;2018-46;2018-11;P4_U00001-02
188;0000BF8E;5;1;2018-11-15 19:49:34;799;0;BS successfully configured calibrated and tested;5bedc2de956c45665f383f24;2018-46;2018-11;P4_U00001-02
189;0000BF8F;7;1;2018-11-15 20:06:18;858;0;BS successfully configured calibrated and tested;5bedc705956c45665f383f4a;2018-46;2018-11;P4_U00001-02
190;0000BF89;6;1;2018-11-15 20:28:42;805;0;BS successfully configured calibrated and tested;5bedcc0f956c45665f383f7d;2018-46;2018-11;P4_U00001-02
191;0000BF15;7;1;2018-11-15 20:46:57;360;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5bedce99956c45665f383fa1;2018-46;2018-11;P4_U00001-02
192;0000BF1B;6;1;2018-11-15 21:00:46;473;702;RX IQ imbalance verification issue at 868130000 Hz;5bedd248956c45665f383fce;2018-46;2018-11;P4_U00001-02
193;0000BF6F;5;1;2018-11-15 21:24:14;727;0;BS successfully configured calibrated and tested;5bedd8c5956c45665f38400d;2018-46;2018-11;P4_U00001-02
194;0000BF48;6;1;2018-11-15 21:46:06;132;955;System Error: Failed to read board's qr code;5beddb93956c45665f384036;2018-46;2018-11;P4_U00001-02
195;0000BF20;7;1;2018-11-15 22:06:34;653;702;RX IQ imbalance verification issue at 868130000 Hz;5bede267956c45665f38406d;2018-46;2018-11;P4_U00001-02
196;0000BF85;1;1;2018-11-14 16:58:53;727;0;BS successfully configured calibrated and tested;5c000d4dda6396f4b66fd64b;2018-46;2018-11;P4_U00001-02
197;0000C055;12;1;2018-12-11 15:31:14;652;0;BS successfully configured calibrated and tested;5c0fccbf956c45665f3870f1;2018-50;2018-12;P4_U00001-03
198;0000C04B;11;1;2018-12-11 15:50:04;727;0;BS successfully configured calibrated and tested;5c0fd174956c45665f387122;2018-50;2018-12;P4_U00001-03
199;0000BFE8;10;1;2018-12-11 16:14:57;733;0;BS successfully configured calibrated and tested;5c0fd74f956c45665f387167;2018-50;2018-12;P4_U00001-03
200;0000BFA1;11;1;2018-12-11 16:19:57;714;0;BS successfully configured calibrated and tested;5c0fd868956c45665f387174;2018-50;2018-12;P4_U00001-03
201;0000C041;12;1;2018-12-11 16:37:47;727;0;BS successfully configured calibrated and tested;5c0fdca2956c45665f38719e;2018-50;2018-12;P4_U00001-03
202;0000BFE7;11;1;2018-12-11 16:38:44;819;0;BS successfully configured calibrated and tested;5c0fdd37956c45665f3871a9;2018-50;2018-12;P4_U00001-03
203;0000C060;10;1;2018-12-11 17:27:40;733;0;BS successfully configured calibrated and tested;5c0fe85a956c45665f387223;2018-50;2018-12;P4_U00001-03
204;0000C04D;10;1;2018-12-11 17:42:34;728;0;BS successfully configured calibrated and tested;5c0febd3956c45665f38724e;2018-50;2018-12;P4_U00001-03
205;0000BF18;8;1;2018-11-23 10:36:23;592;0;BS successfully configured calibrated and tested;5bf7cc68956c45665f38448a;2018-47;2018-11;P4_U00001-02
206;0000BF5C;6;1;2018-11-23 10:37:20;588;0;BS successfully configured calibrated and tested;5bf7cc9c956c45665f384492;2018-47;2018-11;P4_U00001-02
207;0000C01F;9;1;2018-12-11 18:54:47;735;0;BS successfully configured calibrated and tested;5c0ffcc6956c45665f387306;2018-50;2018-12;P4_U00001-03
208;0000C06B;12;1;2018-12-11 19:02:28;365;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c0ffd21956c45665f38730e;2018-50;2018-12;P4_U00001-03
209;0000C013;11;1;2018-12-11 19:09:49;729;0;BS successfully configured calibrated and tested;5c100046956c45665f387339;2018-50;2018-12;P4_U00001-03
210;0000C010;9;1;2018-12-11 19:24:32;825;0;BS successfully configured calibrated and tested;5c100419956c45665f38736e;2018-50;2018-12;P4_U00001-03
211;0000C05C;11;1;2018-12-11 19:36:43;804;0;BS successfully configured calibrated and tested;5c1006e0956c45665f387391;2018-50;2018-12;P4_U00001-03
212;0000BF47;6;1;2018-11-23 11:18:34;795;0;BS successfully configured calibrated and tested;5bf7d715956c45665f384521;2018-47;2018-11;P4_U00001-02
213;0000BF80;7;1;2018-11-23 11:32:43;614;702;RX IQ imbalance verification issue at 868130000 Hz;5bf7d9b1956c45665f384554;2018-47;2018-11;P4_U00001-02
214;0000BF1A;7;1;2018-11-23 11:53:39;365;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5bf7dda0956c45665f38458b;2018-47;2018-11;P4_U00001-02
215;0000BF55;8;1;2018-11-23 11:59:04;812;0;BS successfully configured calibrated and tested;5bf7e0a5956c45665f3845ab;2018-47;2018-11;P4_U00001-02
216;0000BF24;5;1;2018-11-23 12:08:22;798;0;BS successfully configured calibrated and tested;5bf7e2c4956c45665f3845c8;2018-47;2018-11;P4_U00001-02
217;0000BF5F;5;1;2018-11-23 12:22:43;734;0;BS successfully configured calibrated and tested;5bf7e5e1956c45665f3845ee;2018-47;2018-11;P4_U00001-02
218;0000BFBD;10;1;2018-12-11 19:50:58;805;0;BS successfully configured calibrated and tested;5c100a38956c45665f3873c2;2018-50;2018-12;P4_U00001-03
219;0000C02C;9;1;2018-12-11 20:26:51;811;0;BS successfully configured calibrated and tested;5c1012a7956c45665f38741c;2018-50;2018-12;P4_U00001-03
220;0000BFC5;11;1;2018-12-11 20:42:36;724;0;BS successfully configured calibrated and tested;5c101601956c45665f387443;2018-50;2018-12;P4_U00001-03
221;0000BFC9;12;1;2018-12-11 20:56:33;814;0;BS successfully configured calibrated and tested;5c1019a0956c45665f387472;2018-50;2018-12;P4_U00001-03
222;0000BFE1;11;1;2018-12-11 20:57:10;800;0;BS successfully configured calibrated and tested;5c1019b6956c45665f387478;2018-50;2018-12;P4_U00001-03
223;0000BF6B;8;1;2018-11-23 12:43:07;729;0;BS successfully configured calibrated and tested;5bf7eaa4956c45665f384640;2018-47;2018-11;P4_U00001-02
224;0000BF94;7;1;2018-11-23 12:58:21;810;0;BS successfully configured calibrated and tested;5bf7ee87956c45665f38466f;2018-47;2018-11;P4_U00001-02
225;0000BF4A;8;1;2018-11-23 13:22:05;674;0;BS successfully configured calibrated and tested;5bf7f38f956c45665f3846a0;2018-47;2018-11;P4_U00001-02
226;0000BF15;5;1;2018-11-26 19:00:08;588;0;BS successfully configured calibrated and tested;5bfc36f4956c45665f38477d;2018-48;2018-11;P4_U00001-03
227;0000BF34;5;1;2018-11-26 19:19:18;838;0;BS successfully configured calibrated and tested;5bfc3c6c956c45665f3847ae;2018-48;2018-11;P4_U00001-03
228;0000C06F;10;1;2018-12-11 21:58:17;810;0;BS successfully configured calibrated and tested;5c102813956c45665f387530;2018-50;2018-12;P4_U00001-03
229;0000C058;12;1;2018-12-11 21:58:16;829;0;BS successfully configured calibrated and tested;5c102826956c45665f387533;2018-50;2018-12;P4_U00001-03
230;0000BFAF;9;1;2018-12-11 22:15:11;819;0;BS successfully configured calibrated and tested;5c102c13956c45665f387557;2018-50;2018-12;P4_U00001-03
231;0000BFB2;10;1;2018-12-11 22:16:12;816;0;BS successfully configured calibrated and tested;5c102c4c956c45665f38755c;2018-50;2018-12;P4_U00001-03
232;0000BFC2;11;1;2018-12-11 22:16:26;805;0;BS successfully configured calibrated and tested;5c102c4f956c45665f38755f;2018-50;2018-12;P4_U00001-03
233;0000BF49;7;1;2018-11-27 14:36:06;827;0;BS successfully configured calibrated and tested;5bfd4b81956c45665f384866;2018-48;2018-11;P4_U00001-03
234;0000BF2B;6;1;2018-11-27 15:00:06;892;0;BS successfully configured calibrated and tested;5bfd5163956c45665f384899;2018-48;2018-11;P4_U00001-03
235;0000BF41;5;1;2018-11-27 15:21:14;726;0;BS successfully configured calibrated and tested;5bfd55b0956c45665f3848c1;2018-48;2018-11;P4_U00001-03
236;0000BF1F;5;1;2018-11-27 15:58:08;840;0;BS successfully configured calibrated and tested;5bfd5ec9956c45665f384902;2018-48;2018-11;P4_U00001-03
237;0000BF3C;6;1;2018-11-27 15:58:33;827;0;BS successfully configured calibrated and tested;5bfd5ed4956c45665f384908;2018-48;2018-11;P4_U00001-03
238;0000BF39;8;1;2018-11-27 16:36:34;819;0;BS successfully configured calibrated and tested;5bfd67b5956c45665f384949;2018-48;2018-11;P4_U00001-03
239;0000BFD3;9;1;2018-12-11 22:41:11;679;0;BS successfully configured calibrated and tested;5c10319e956c45665f38758d;2018-50;2018-12;P4_U00001-03
240;0000C00E;10;1;2018-12-11 22:42:26;727;0;BS successfully configured calibrated and tested;5c103219956c45665f387594;2018-50;2018-12;P4_U00001-03
241;0000BF2A;6;1;2018-11-27 18:45:46;729;0;BS successfully configured calibrated and tested;5bfd85a4956c45665f384a0a;2018-48;2018-11;P4_U00001-03
242;0000BF9A;12;1;2018-12-11 22:52:55;682;0;BS successfully configured calibrated and tested;5c103462956c45665f3875aa;2018-50;2018-12;P4_U00001-03
243;0000C00F;12;1;2018-12-11 23:05:26;368;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c103616956c45665f3875bc;2018-50;2018-12;P4_U00001-03
244;0000C065;10;1;2018-12-11 22:58:59;803;0;BS successfully configured calibrated and tested;5c103646956c45665f3875bf;2018-50;2018-12;P4_U00001-03
245;0000BFAB;12;1;2018-12-11 00:01:37;756;0;BS successfully configured calibrated and tested;5c1044c5956c45665f387626;2018-50;2018-12;P4_U00001-03
246;0000C064;10;1;2018-12-11 00:02:03;825;0;BS successfully configured calibrated and tested;5c104525956c45665f38762d;2018-50;2018-12;P4_U00001-03
247;0000BFCC;10;1;2018-12-11 15:33:33;738;0;BS successfully configured calibrated and tested;5c0fcd9f956c45665f3870f8;2018-50;2018-12;P4_U00001-03
248;0000C04F;9;1;2018-12-11 16:07:23;791;0;BS successfully configured calibrated and tested;5c0fd5c2956c45665f38715a;2018-50;2018-12;P4_U00001-03
249;0000C017;11;1;2018-12-11 00:02:03;826;0;BS successfully configured calibrated and tested;5c104526956c45665f387630;2018-50;2018-12;P4_U00001-03
250;0000C01B;10;1;2018-12-11 00:17:33;386;201;TxPowLevel Verif, poutDeltaMin fail at 905200000 Hz;5c104710956c45665f387648;2018-50;2018-12;P4_U00001-03
251;0000C05F;12;1;2018-12-11 00:15:05;738;0;BS successfully configured calibrated and tested;5c1047db956c45665f387651;2018-50;2018-12;P4_U00001-03
252;0000C039;11;1;2018-12-11 00:17:34;747;0;BS successfully configured calibrated and tested;5c104879956c45665f38765f;2018-50;2018-12;P4_U00001-03
253;0000C01C;12;1;2018-12-11 00:28:28;365;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c104989956c45665f387668;2018-50;2018-12;P4_U00001-03
254;0000BFCD;9;1;2018-12-11 16:42:31;831;0;BS successfully configured calibrated and tested;5c0fde26956c45665f3871b0;2018-50;2018-12;P4_U00001-03
255;0000BFD3;12;1;2018-12-11 17:12:59;353;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c0fe36c956c45665f3871e9;2018-50;2018-12;P4_U00001-03
256;0000BF9A;12;1;2018-12-11 17:27:11;379;205;TxPowLevel Verif, very low signal received ! at 869525000 Hz;5c0fe6da956c45665f387218;2018-50;2018-12;P4_U00001-03
257;0000BF97;11;1;2018-12-11 17:43:00;737;0;BS successfully configured calibrated and tested;5c0febf6956c45665f387253;2018-50;2018-12;P4_U00001-03
258;0000C051;10;1;2018-12-11 17:57:47;714;0;BS successfully configured calibrated and tested;5c0fef56956c45665f38727a;2018-50;2018-12;P4_U00001-03
259;0000BFBE;12;1;2018-12-11 17:57:22;788;0;BS successfully configured calibrated and tested;5c0fef87956c45665f387280;2018-50;2018-12;P4_U00001-03
260;0000BFA4;9;1;2018-12-11 18:36:12;832;0;BS successfully configured calibrated and tested;5c0ff8cd956c45665f3872d6;2018-50;2018-12;P4_U00001-03
261;0000C01D;10;1;2018-12-11 18:54:45;821;0;BS successfully configured calibrated and tested;5c0ffd1a956c45665f38730b;2018-50;2018-12;P4_U00001-03
262;0000C01E;9;1;2018-12-11 19:09:29;737;0;BS successfully configured calibrated and tested;5c10003a956c45665f387336;2018-50;2018-12;P4_U00001-03
263;0000BFC7;10;1;2018-12-11 19:24:52;733;0;BS successfully configured calibrated and tested;5c1003d1956c45665f387365;2018-50;2018-12;P4_U00001-03
264;0000BF99;11;1;2018-12-11 19:50:50;718;0;BS successfully configured calibrated and tested;5c1009d8956c45665f3873bb;2018-50;2018-12;P4_U00001-03
265;0000C02D;10;1;2018-12-11 20:05:03;729;0;BS successfully configured calibrated and tested;5c100d38956c45665f3873e0;2018-50;2018-12;P4_U00001-03
266;0000C008;11;1;2018-12-11 20:28:23;817;0;BS successfully configured calibrated and tested;5c101308956c45665f387423;2018-50;2018-12;P4_U00001-03
267;0000C035;9;1;2018-12-11 20:41:26;814;0;BS successfully configured calibrated and tested;5c101614956c45665f387446;2018-50;2018-12;P4_U00001-03
268;0000BFCF;10;1;2018-12-11 20:56:55;804;0;BS successfully configured calibrated and tested;5c1019ab956c45665f387475;2018-50;2018-12;P4_U00001-03
269;0000BFA2;9;1;2018-12-11 20:56:23;802;0;BS successfully configured calibrated and tested;5c10198a956c45665f38746c;2018-50;2018-12;P4_U00001-03
270;0000BFDB;11;1;2018-12-11 00:34:19;830;0;BS successfully configured calibrated and tested;5c104cb9956c45665f38768d;2018-50;2018-12;P4_U00001-03
271;0000BFE0;12;1;2018-12-11 00:37:05;818;0;BS successfully configured calibrated and tested;5c104d54956c45665f387697;2018-50;2018-12;P4_U00001-03
272;0000C054;10;1;2018-12-11 00:41:41;744;0;BS successfully configured calibrated and tested;5c104e1e956c45665f3876a0;2018-50;2018-12;P4_U00001-03
273;0000BFB7;9;1;2018-12-11 00:41:55;822;0;BS successfully configured calibrated and tested;5c104e79956c45665f3876a7;2018-50;2018-12;P4_U00001-03
274;0000BFD9;12;1;2018-12-11 00:53:43;753;0;BS successfully configured calibrated and tested;5c1050f9956c45665f3876bd;2018-50;2018-12;P4_U00001-03
275;0000BFDF;9;1;2018-12-12 00:56:25;834;0;BS successfully configured calibrated and tested;5c1051eb956c45665f3876cb;2018-50;2018-12;P4_U00001-03
276;0000BFD2;12;1;2018-12-12 01:06:49;369;201;TxPowLevel Verif, poutDeltaMin fail at 869525000 Hz;5c10528b956c45665f3876d6;2018-50;2018-12;P4_U00001-03
277;0000C002;10;1;2018-12-12 01:12:39;416;201;TxPowLevel Verif, poutDeltaMin fail at 922200000 Hz;5c105418956c45665f3876eb;2018-50;2018-12;P4_U00001-03
278;0000C03F;12;1;2018-12-12 01:15:00;365;201;TxPowLevel Verif, poutDeltaMin fail at 869525000 Hz;5c105471956c45665f3876f3;2018-50;2018-12;P4_U00001-03
279;0000BFCE;9;1;2018-12-12 01:12:39;633;830;HeatSystem verif, consumptionHeatSystem1 failed;5c1054f1956c45665f3876f8;2018-50;2018-12;P4_U00001-03
280;0000BFFE;11;1;2018-12-12 01:12:40;741;0;BS successfully configured calibrated and tested;5c10555d956c45665f387701;2018-50;2018-12;P4_U00001-03
281;0000C036;12;1;2018-12-12 01:23:56;366;201;TxPowLevel Verif, poutDeltaMin fail at 869525000 Hz;5c10568a956c45665f387717;2018-50;2018-12;P4_U00001-03
282;0000C062;9;1;2018-12-12 01:23:56;741;0;BS successfully configured calibrated and tested;5c105801956c45665f387722;2018-50;2018-12;P4_U00001-03
283;0000C05D;10;1;2018-12-12 01:23:57;741;0;BS successfully configured calibrated and tested;5c105802956c45665f387725;2018-50;2018-12;P4_U00001-03
284;0000C069;11;1;2018-12-12 01:27:06;754;0;BS successfully configured calibrated and tested;5c1058cd956c45665f387734;2018-50;2018-12;P4_U00001-03
285;0000BFD0;9;1;2018-12-12 01:37:18;745;0;BS successfully configured calibrated and tested;5c105b27956c45665f387748;2018-50;2018-12;P4_U00001-03
286;0000BFC1;10;1;2018-12-12 01:37:19;818;0;BS successfully configured calibrated and tested;5c105b71956c45665f38774e;2018-50;2018-12;P4_U00001-03
287;0000C030;11;1;2018-12-12 01:40:25;745;0;BS successfully configured calibrated and tested;5c105be2956c45665f387753;2018-50;2018-12;P4_U00001-03
288;0000BFF1;11;1;2018-12-12 01:55:10;738;0;BS successfully configured calibrated and tested;5c105f51956c45665f387771;2018-50;2018-12;P4_U00001-03
289;0000BFA9;12;1;2018-12-12 03:07:41;827;0;BS successfully configured calibrated and tested;5c1070a8956c45665f3877e4;2018-50;2018-12;P4_U00001-03
290;0000BFA5;11;1;2018-12-12 03:09:07;817;0;BS successfully configured calibrated and tested;5c1070f4956c45665f3877e7;2018-50;2018-12;P4_U00001-03
291;0000BFA8;12;1;2018-12-12 03:24:16;403;201;TxPowLevel Verif, poutDeltaMin fail at 905200000 Hz;5c1072e3956c45665f3877fd;2018-50;2018-12;P4_U00001-03
292;0000BFC8;11;1;2018-12-12 03:24:16;739;0;BS successfully configured calibrated and tested;5c107434956c45665f38780a;2018-50;2018-12;P4_U00001-03
293;0000BFEB;12;1;2018-12-12 03:31:49;841;0;BS successfully configured calibrated and tested;5c10765e956c45665f387822;2018-50;2018-12;P4_U00001-03
294;0000C040;11;1;2018-12-12 03:38:47;747;0;BS successfully configured calibrated and tested;5c1077a2956c45665f387834;2018-50;2018-12;P4_U00001-03
295;0000C06C;10;1;2018-12-12 03:54:05;425;201;TxPowLevel Verif, poutDeltaMin fail at 922200000 Hz;5c1079f7956c45665f387854;2018-50;2018-12;P4_U00001-03
296;0000BF9E;11;1;2018-12-12 03:52:26;743;0;BS successfully configured calibrated and tested;5c107ad1956c45665f38785b;2018-50;2018-12;P4_U00001-03
297;0000C059;12;1;2018-12-12 04:18:30;829;0;BS successfully configured calibrated and tested;5c108144956c45665f38789d;2018-50;2018-12;P4_U00001-03
298;0000C05A;10;1;2018-12-12 04:26:28;429;201;TxPowLevel Verif, poutDeltaMin fail at 922200000 Hz;5c108191956c45665f3878a2;2018-50;2018-12;P4_U00001-03
299;0000C028;11;1;2018-12-12 04:27:07;755;0;BS successfully configured calibrated and tested;5c1082fe956c45665f3878b7;2018-50;2018-12;P4_U00001-03
300;0000C003;10;1;2018-12-12 04:47:05;721;0;BS successfully configured calibrated and tested;5c10878a956c45665f387905;2018-50;2018-12;P4_U00001-03
301;0000BF9B;10;1;2018-12-12 05:09:34;424;201;TxPowLevel Verif, poutDeltaMin fail at 922200000 Hz;5c108ba7956c45665f387939;2018-50;2018-12;P4_U00001-03
302;0000BFE3;9;1;2018-12-12 05:31:55;768;0;BS successfully configured calibrated and tested;5c10923b956c45665f387971;2018-50;2018-12;P4_U00001-03
303;0000BFCB;10;1;2018-12-12 06:04:39;401;201;TxPowLevel Verif, poutDeltaMin fail at 905200000 Hz;5c109878956c45665f3879ac;2018-50;2018-12;P4_U00001-03
304;0000C00A;11;1;2018-12-12 06:27:48;370;994;System Error: Bad response code on request measures/HEAT_CTRL_2_STATE?period=100 , http code: 28;5c109dc6956c45665f3879df;2018-50;2018-12;P4_U00001-03
305;0000BFD6;12;1;2018-12-12 07:13:20;757;0;BS successfully configured calibrated and tested;5c10a9f5956c45665f387a41;2018-50;2018-12;P4_U00001-03
